developer,freetogame_profile_url,game_url,genre,id,platform,publisher,release_date,short_description,thumbnail,title
GameOn Studio,https://www.freetogame.com/s4-league,https://www.freetogame.com/open/s4-league,Shooter,296,PC (Windows),VALOFE Global,2008-09-22,A free to play MMO Shooter with fluid gameplay and acrobatic moves!,https://www.freetogame.com/g/296/thumbnail.jpg,S4 league
Funcom,https://www.freetogame.com/age-of-conan,https://www.freetogame.com/open/age-of-conan,MMORPG,301,PC (Windows),Funcom,2008-05-20,A award ­winning massively multiplayer online game that has received critical acclaim.,https://www.freetogame.com/g/301/thumbnail.jpg,Age of Conan: Unchained
MasangSoft,https://www.freetogame.com/ace-online,https://www.freetogame.com/open/ace-online,Shooter,319,PC (Windows),Suba Games,2008-08-29,A free to play fast action 3D sci-fi MMO where players control space fighters jets.,https://www.freetogame.com/g/319/thumbnail.jpg,Ace Online
UserJoy Technology,https://www.freetogame.com/angels-online,https://www.freetogame.com/open/angels-online,MMORPG,308,PC (Windows),I Got Games,2007-12-01,A cute anime MMORPG with a good selection of classes.,https://www.freetogame.com/g/308/thumbnail.jpg,Angels Online
Nevrax,https://www.freetogame.com/ryzom,https://www.freetogame.com/open/ryzom,MMORPG,190,PC (Windows),Winch Gate,2004-09-19,An MMORPG where players are immersed in a massive sandbox world.,https://www.freetogame.com/g/190/thumbnail.jpg,Ryzom
Beijing Perfect World,https://www.freetogame.com/pwi,https://www.freetogame.com/open/pwi,MMORPG,298,PC (Windows),"Beijing Perfect World, Perfect World Entertainment",2008-09-02,"A free-to-play fantasy MMORPG, that focuses heavily on Chinese mythology.",https://www.freetogame.com/g/298/thumbnail.jpg,Perfect World International
YNK Interactive,https://www.freetogame.com/seal-online,https://www.freetogame.com/open/seal-online,MMORPG,309,PC (Windows),YNK Interactive,2007-11-19,A free MMORP that has been out for a long period of time with solid history under its belt.,https://www.freetogame.com/g/309/thumbnail.jpg,Seal Online
Acute Mobile,https://www.freetogame.com/urban-rivals,https://www.freetogame.com/open/urban-rivals,Card Game,430,Web Browser,Boostr,2006-01-17,A free to play browser based card-game with a high player base and comic-book inspired world!,https://www.freetogame.com/g/430/thumbnail.jpg,Urban Rivals
Daybreak Games,https://www.freetogame.com/everquest-2,https://www.freetogame.com/open/everquest-2,MMORPG,327,PC (Windows),Daybreak Games,2004-11-08,A free to play 3D fantasy MMORPG and the sequel to EverQuest.,https://www.freetogame.com/g/327/thumbnail.jpg,Everquest 2
GPRO.net,https://www.freetogame.com/gpro,https://www.freetogame.com/open/gpro,Strategy,351,Web Browser,GPRO.net,2006-08-01,A free-to-play web-based motorsport management game.,https://www.freetogame.com/g/351/thumbnail.jpg,Grand Prix Racing Online
"Turbine, Inc.",https://www.freetogame.com/dungeons-dragons-online,https://www.freetogame.com/open/dungeons-dragons-online,MMORPG,320,PC (Windows),Warner Bros. Interactive Entertainment,2006-02-28,A free-to-play MMORPG based on the beloved D&D RPG that started it all.,https://www.freetogame.com/g/320/thumbnail.jpg,Dungeons and Dragons Online
Funcom,https://www.freetogame.com/anarchy-online,https://www.freetogame.com/open/anarchy-online,MMORPG,336,PC (Windows),Funcom,2001-06-27,A free to play Sci-Fi MMO that has withstood the test of time.,https://www.freetogame.com/g/336/thumbnail.jpg,Anarchy Online
Onson Soft,https://www.freetogame.com/fiesta-online,https://www.freetogame.com/open/fiesta-online,MMORPG,305,PC (Windows),gamigo AG,2008-02-01,A free to play anime MMORPG with a friendly community.,https://www.freetogame.com/g/305/thumbnail.jpg,Fiesta Online
Gala Lab,https://www.freetogame.com/rappelz,https://www.freetogame.com/open/rappelz,MMORPG,317,PC (Windows),Webzen,2006-11-03,A free to play 3D classic MMORPG with robust features.,https://www.freetogame.com/g/317/thumbnail.jpg,Rappelz
Ankama Games,https://www.freetogame.com/dofus,https://www.freetogame.com/open/dofus,MMORPG,328,PC (Windows),Ankama Games,2004-09-01,A 2D MMORPG with tons of different classes and a tactical combat system.,https://www.freetogame.com/g/328/thumbnail.jpg,Dofus
Runewalker Entertainment,https://www.freetogame.com/runes-of-magic,https://www.freetogame.com/open/runes-of-magic,MMORPG,290,PC (Windows),GameForge,2009-03-19,A free-to-play fantasy 3D MMORPG set in the fantasy world of Taborea.,https://www.freetogame.com/g/290/thumbnail.jpg,Runes of Magic
Cybertopia,https://www.freetogame.com/astro-empires,https://www.freetogame.com/open/astro-empires,Strategy,429,Web Browser,Cybertopia,2006-05-20,A text-based sci-fi strategy and diplomacy MMO Game in a persistent universe.,https://www.freetogame.com/g/429/thumbnail.jpg,Astro Empires
SoftStar,https://www.freetogame.com/domo,https://www.freetogame.com/open/domo,MMORPG,324,PC (Windows),SubaGames,2005-09-03,A free to play fantasy MMORPG with tons of social features.,https://www.freetogame.com/g/324/thumbnail.jpg,Dream of Mirror Online
